"GEO_ID","NAME","B05010_001E","B05010_001M","B05010_001MA","B05010_001EA","B05010_002E","B05010_002M","B05010_002MA","B05010_002EA","B05010_003E","B05010_003M","B05010_003MA","B05010_003EA","B05010_004E","B05010_004M","B05010_004MA","B05010_004EA","B05010_005E","B05010_005M","B05010_005MA","B05010_005EA","B05010_006E","B05010_006M","B05010_006MA","B05010_006EA","B05010_007E","B05010_007M","B05010_007MA","B05010_007EA","B05010_008E","B05010_008M","B05010_008MA","B05010_008EA","B05010_009E","B05010_009M","B05010_009MA","B05010_009EA","B05010_010E","B05010_010M","B05010_010MA","B05010_010EA","B05010_011E","B05010_011M","B05010_011MA","B05010_011EA","B05010_012E","B05010_012M","B05010_012MA","B05010_012EA","B05010_013E","B05010_013M","B05010_013MA","B05010_013EA","B05010_014E","B05010_014M","B05010_014MA","B05010_014EA","B05010_015E","B05010_015M","B05010_015MA","B05010_015EA","B05010_016E","B05010_016M","B05010_016MA","B05010_016EA","B05010_017E","B05010_017M","B05010_017MA","B05010_017EA","B05010_018E","B05010_018M","B05010_018MA","B05010_018EA","B05010_019E","B05010_019M","B05010_019MA","B05010_019EA","B05010_020E","B05010_020M","B05010_020MA","B05010_020EA","B05010_021E","B05010_021M","B05010_021MA","B05010_021EA","B05010_022E","B05010_022M","B05010_022MA","B05010_022EA","B05010_023E","B05010_023M","B05010_023MA","B05010_023EA","B05010_024E","B05010_024M","B05010_024MA","B05010_024EA","B05010_025E","B05010_025M","B05010_025MA","B05010_025EA",
"1600000US2582000","Worcester city, Massachusetts","37357","2989","null","null","9138","2780","null","null","2211","1320","null","null","173","199","null","null","975","647","null","null","1063","1270","null","null","6927","2543","null","null","4273","1837","null","null","2654","1605","null","null","8632","2764","null","null","3336","1755","null","null","1678","1540","null","null","1232","772","null","null","426","421","null","null","5296","1888","null","null","4944","1858","null","null","352","377","null","null","19587","3004","null","null","13553","2465","null","null","4573","1551","null","null","5601","1762","null","null","3379","1199","null","null","6034","1911","null","null","4832","1776","null","null","1202","856","null","null",
"1600000US2603000","Ann Arbor city, Michigan","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"1600000US2621000","Dearborn city, Michigan","29611","2766","null","null","9618","2663","null","null","7831","2390","null","null","663","664","null","null","6067","1962","null","null","1101","1205","null","null","1787","1122","null","null","437","398","null","null","1350","1039","null","null","8167","2238","null","null","6933","2171","null","null","2525","1439","null","null","3641","1487","null","null","767","635","null","null","1234","652","null","null","844","559","null","null","390","324","null","null","11826","1934","null","null","9634","1757","null","null","4277","1292","null","null","2667","1183","null","null","2690","1416","null","null","2192","829","null","null","1543","693","null","null","649","553","null","null",
"1600000US2622000","Detroit city, Michigan","145447","4521","null","null","62279","6966","null","null","12086","3544","null","null","8149","3118","null","null","3304","1671","null","null","633","474","null","null","50193","6128","null","null","47630","6033","null","null","2563","1339","null","null","46241","6351","null","null","13640","3802","null","null","9009","3374","null","null","3407","1421","null","null","1224","1264","null","null","32601","5711","null","null","31677","5571","null","null","924","851","null","null","36927","4547","null","null","16885","3256","null","null","13253","3240","null","null","2554","1047","null","null","1078","695","null","null","20042","3208","null","null","19683","3208","null","null","359","308","null","null",
"1600000US2627440","Farmington Hills city, Michigan","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"1600000US2629000","Flint city, Michigan","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"1600000US2634000","Grand Rapids city, Michigan","40086","2930","null","null","10064","2452","null","null","1777","909","null","null","978","697","null","null","555","472","null","null","244","358","null","null","8287","2294","null","null","6834","2008","null","null","1453","1011","null","null","8957","2411","null","null","5461","2294","null","null","2421","1365","null","null","2508","1630","null","null","532","633","null","null","3496","1519","null","null","3496","1519","null","null","0","181","null","null","21065","2834","null","null","14674","2202","null","null","12420","2138","null","null","614","587","null","null","1640","985","null","null","6391","2014","null","null","5708","2021","null","null","683","563","null","null",
"1600000US2642160","Kalamazoo city, Michigan","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"1600000US2646000","Lansing city, Michigan","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"1600000US2649000","Livonia city, Michigan","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"1600000US2659440","Novi city, Michigan","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"1600000US2669035","Rochester Hills city, Michigan","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"1600000US2674900","Southfield city, Michigan","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"1600000US2676460","Sterling Heights city, Michigan","25740","2616","null","null","6061","2559","null","null","3712","2033","null","null","398","480","null","null","3314","1996","null","null","0","181","null","null","2349","1627","null","null","447","437","null","null","1902","1595","null","null","3413","1435","null","null","2367","1331","null","null","782","945","null","null","1204","738","null","null","381","408","null","null","1046","660","null","null","593","500","null","null","453","446","null","null","16266","2546","null","null","11528","1876","null","null","5433","1577","null","null","4958","1160","null","null","1137","898","null","null","4738","2061","null","null","3481","1681","null","null","1257","979","null","null",
"1600000US2680700","Troy city, Michigan","17532","2029","null","null","890","553","null","null","431","444","null","null","231","374","null","null","200","243","null","null","0","181","null","null","459","328","null","null","374","290","null","null","85","145","null","null","1993","1017","null","null","1781","1015","null","null","249","350","null","null","1304","920","null","null","228","237","null","null","212","211","null","null","212","211","null","null","0","181","null","null","14649","2145","null","null","13225","2108","null","null","5408","1216","null","null","5595","1238","null","null","2222","1765","null","null","1424","583","null","null","1208","596","null","null","216","189","null","null",
"1600000US2684000","Warren city, Michigan","24886","2601","null","null","5417","1797","null","null","3243","1376","null","null","1384","879","null","null","1859","1187","null","null","0","181","null","null","2174","1231","null","null","1763","1156","null","null","411","421","null","null","5053","1655","null","null","1288","895","null","null","601","576","null","null","687","575","null","null","0","181","null","null","3765","1532","null","null","3765","1532","null","null","0","181","null","null","14416","2385","null","null","9982","2135","null","null","6888","1603","null","null","2023","849","null","null","1071","1166","null","null","4434","1365","null","null","4264","1347","null","null","170","203","null","null",
"1600000US2686000","Westland city, Michigan","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"1600000US2688940","Wyoming city, Michigan","21270","3046","null","null","2874","1500","null","null","1300","939","null","null","76","126","null","null","355","427","null","null","869","844","null","null","1574","1212","null","null","1462","1187","null","null","112","139","null","null","6668","3036","null","null","4848","2966","null","null","1210","1111","null","null","2873","2655","null","null","765","1029","null","null","1820","1389","null","null","1724","1385","null","null","96","166","null","null","11728","2915","null","null","8526","2967","null","null","6252","2536","null","null","1518","1176","null","null","756","552","null","null","3202","1399","null","null","1797","916","null","null","1405","1166","null","null",
"1600000US2706382","Blaine city, Minnesota","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"1600000US2706616","Bloomington city, Minnesota","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"1600000US2707966","Brooklyn Park city, Minnesota","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"1600000US2717000","Duluth city, Minnesota","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"1600000US2717288","Eagan city, Minnesota","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"1600000US2735180","Lakeville city, Minnesota","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"1600000US2740166","Maple Grove city, Minnesota","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"1600000US2743000","Minneapolis city, Minnesota","71117","4741","null","null","10135","3264","null","null","3343","1852","null","null","1168","1222","null","null","2175","1418","null","null","0","157","null","null","6792","2940","null","null","3503","1856","null","null","3289","2298","null","null","14974","4327","null","null","8491","3149","null","null","2975","1680","null","null","5516","2820","null","null","0","157","null","null","6483","3279","null","null","3229","1469","null","null","3254","3038","null","null","46008","3825","null","null","35938","3511","null","null","29566","3113","null","null","1994","1000","null","null","4378","1536","null","null","10070","2343","null","null","8347","2041","null","null","1723","1243","null","null",
"1600000US2751730","Plymouth city, Minnesota","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"1600000US2754880","Rochester city, Minnesota","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"1600000US2756896","St. Cloud city, Minnesota","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"1600000US2758000","St. Paul city, Minnesota","70443","2956","null","null","15263","3717","null","null","3836","1927","null","null","343","420","null","null","3168","1778","null","null","325","354","null","null","11427","3658","null","null","5085","1915","null","null","6342","3249","null","null","17936","3732","null","null","9660","3194","null","null","1955","1237","null","null","5541","2102","null","null","2164","2021","null","null","8276","2415","null","null","4886","1799","null","null","3390","1662","null","null","37244","3731","null","null","25573","2961","null","null","18320","2155","null","null","3968","1537","null","null","3285","946","null","null","11671","3032","null","null","8216","2201","null","null","3455","1941","null","null",
"1600000US2771428","Woodbury city, Minnesota","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"1600000US2829700","Gulfport city, Mississippi","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"1600000US2836000","Jackson city, Mississippi","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"1600000US2915670","Columbia city, Missouri","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"1600000US2935000","Independence city, Missouri","25164","3162","null","null","7350","2485","null","null","2145","1494","null","null","1894","1447","null","null","0","198","null","null","251","412","null","null","5205","1907","null","null","3765","1513","null","null","1440","1327","null","null","5030","2348","null","null","2146","1539","null","null","515","445","null","null","312","372","null","null","1319","1400","null","null","2884","1990","null","null","2884","1990","null","null","0","198","null","null","12784","2873","null","null","9791","2435","null","null","7374","1844","null","null","1033","1016","null","null","1384","1381","null","null","2993","1506","null","null","2901","1481","null","null","92","142","null","null",
"1600000US2938000","Kansas City city, Missouri","103977","4505","null","null","19621","4415","null","null","6212","3186","null","null","3007","2563","null","null","2378","1495","null","null","827","691","null","null","13409","3578","null","null","10054","3100","null","null","3355","1959","null","null","23998","4321","null","null","10586","3402","null","null","6152","2448","null","null","3403","2303","null","null","1031","1137","null","null","13412","3370","null","null","11491","3289","null","null","1921","1213","null","null","60358","4436","null","null","48313","3876","null","null","41780","3739","null","null","4076","1761","null","null","2457","924","null","null","12045","2755","null","null","11362","2750","null","null","683","388","null","null",
"1600000US2941348","Lee's Summit city, Missouri","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"1600000US2954074","O'Fallon city, Missouri","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"1600000US2964082","St. Charles city, Missouri","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"1600000US2964550","St. Joseph city, Missouri","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"1600000US2965000","St. Louis city, Missouri","48743","2044","null","null","14853","3621","null","null","820","669","null","null","491","545","null","null","162","283","null","null","167","279","null","null","14033","3516","null","null","13332","3571","null","null","701","905","null","null","15046","3218","null","null","3746","2193","null","null","2453","2187","null","null","1293","997","null","null","0","198","null","null","11300","3881","null","null","10669","4031","null","null","631","577","null","null","18844","2114","null","null","13666","2017","null","null","11288","1639","null","null","1138","885","null","null","1240","678","null","null","5178","1857","null","null","5096","1836","null","null","82","144","null","null",
"1600000US2970000","Springfield city, Missouri","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"1600000US3006550","Billings city, Montana","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"1600000US3050200","Missoula city, Montana","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"1600000US3128000","Lincoln city, Nebraska","61635","1675","null","null","8544","3547","null","null","3285","2389","null","null","2089","2158","null","null","1131","1046","null","null","65","107","null","null","5259","2356","null","null","4420","2298","null","null","839","685","null","null","12744","2904","null","null","7037","2277","null","null","3677","1619","null","null","1550","920","null","null","1810","1616","null","null","5707","1694","null","null","5028","1552","null","null","679","704","null","null","40347","3568","null","null","31003","3624","null","null","26870","3156","null","null","1749","1167","null","null","2384","1352","null","null","9344","2383","null","null","8641","2252","null","null","703","535","null","null",
"1600000US3137000","Omaha city, Nebraska","112910","2473","null","null","20056","3850","null","null","8592","3139","null","null","2361","1430","null","null","5352","2743","null","null","879","800","null","null","11464","3008","null","null","9430","2845","null","null","2034","1276","null","null","24777","4323","null","null","10946","2983","null","null","5599","2067","null","null","3327","1529","null","null","2020","1327","null","null","13831","3649","null","null","11206","3418","null","null","2625","1181","null","null","68077","4550","null","null","53036","4077","null","null","43298","3518","null","null","6403","2323","null","null","3335","1273","null","null","15041","3085","null","null","12261","2750","null","null","2780","1219","null","null",
"1600000US3223770","Enterprise CDP, Nevada","54533","6715","null","null","9955","4262","null","null","5603","3362","null","null","3883","3187","null","null","1426","1123","null","null","294","370","null","null","4352","2786","null","null","4047","2785","null","null","305","355","null","null","10150","3349","null","null","6880","2498","null","null","2614","1572","null","null","1367","848","null","null","2899","1798","null","null","3270","2184","null","null","2699","2148","null","null","571","437","null","null","34428","5367","null","null","24719","4992","null","null","14291","3675","null","null","6850","2356","null","null","3578","1688","null","null","9709","2539","null","null","7872","2327","null","null","1837","1035","null","null",
"1600000US3231900","Henderson city, Nevada","73300","5217","null","null","9251","2869","null","null","2918","1506","null","null","2034","1346","null","null","692","694","null","null","192","247","null","null","6333","2510","null","null","5134","2095","null","null","1199","1556","null","null","13834","3866","null","null","6615","2897","null","null","3667","1969","null","null","1611","1083","null","null","1337","1605","null","null","7219","2630","null","null","5798","2263","null","null","1421","1134","null","null","50215","5249","null","null","39596","4467","null","null","29316","4026","null","null","3189","1387","null","null","7091","2459","null","null","10619","3081","null","null","8986","2829","null","null","1633","1175","null","null",
"1600000US3240000","Las Vegas city, Nevada","132316","6634","null","null","24060","4694","null","null","9158","2476","null","null","1845","968","null","null","4810","2115","null","null","2503","1320","null","null","14902","3517","null","null","9835","2989","null","null","5067","2259","null","null","37481","4721","null","null","18456","3732","null","null","5812","2155","null","null","7588","2322","null","null","5056","2029","null","null","19025","3457","null","null","11712","3358","null","null","7313","2381","null","null","70775","5468","null","null","50939","4600","null","null","29922","3703","null","null","9918","2498","null","null","11099","2967","null","null","19836","3533","null","null","16297","3138","null","null","3539","1205","null","null",
"1600000US3251800","North Las Vegas city, Nevada","67309","4830","null","null","13990","3537","null","null","2060","973","null","null","679","573","null","null","729","623","null","null","652","600","null","null","11930","3472","null","null","8591","3504","null","null","3339","1693","null","null","18382","3673","null","null","7211","2696","null","null","1829","1172","null","null","3634","1915","null","null","1748","1350","null","null","11171","3295","null","null","8269","2954","null","null","2902","1431","null","null","34937","4498","null","null","24833","4394","null","null","16241","4309","null","null","4720","1884","null","null","3872","1359","null","null","10104","1962","null","null","7718","1864","null","null","2386","1169","null","null",
"1600000US3254600","Paradise CDP, Nevada","33987","4654","null","null","11661","2853","null","null","3175","1751","null","null","1705","1411","null","null","1122","1010","null","null","348","449","null","null","8486","2371","null","null","5080","1461","null","null","3406","1896","null","null","7026","1984","null","null","3730","1443","null","null","882","759","null","null","1693","920","null","null","1155","863","null","null","3296","1234","null","null","2272","958","null","null","1024","812","null","null","15300","3060","null","null","9468","2214","null","null","4563","1285","null","null","3096","1486","null","null","1809","894","null","null","5832","2061","null","null","4045","1742","null","null","1787","937","null","null",
"1600000US3260600","Reno city, Nevada","52018","3326","null","null","5774","2503","null","null","309","329","null","null","88","144","null","null","53","88","null","null","168","282","null","null","5465","2470","null","null","4194","2138","null","null","1271","990","null","null","11814","2642","null","null","5653","2827","null","null","825","798","null","null","4501","2711","null","null","327","371","null","null","6161","2054","null","null","4805","1710","null","null","1356","969","null","null","34430","3147","null","null","26129","3005","null","null","16035","2723","null","null","5534","2061","null","null","4560","2024","null","null","8301","2039","null","null","6535","2037","null","null","1766","802","null","null",
"1600000US3268400","Sparks city, Nevada","22836","2977","null","null","1415","1201","null","null","477","534","null","null","159","230","null","null","318","496","null","null","0","221","null","null","938","854","null","null","590","703","null","null","348","490","null","null","6812","2555","null","null","3094","1730","null","null","1682","1188","null","null","1213","972","null","null","199","340","null","null","3718","1909","null","null","2397","1600","null","null","1321","1116","null","null","14609","2861","null","null","9008","2582","null","null","6428","1910","null","null","1210","1219","null","null","1370","1043","null","null","5601","2114","null","null","4637","1982","null","null","964","898","null","null",
"1600000US3268585","Spring Valley CDP, Nevada","40402","6510","null","null","8341","3377","null","null","3338","2081","null","null","2623","2000","null","null","422","362","null","null","293","356","null","null","5003","2699","null","null","3581","2743","null","null","1422","950","null","null","9174","3825","null","null","2648","1841","null","null","1222","1516","null","null","1076","660","null","null","350","414","null","null","6526","3463","null","null","6143","3457","null","null","383","355","null","null","22887","4196","null","null","16457","3645","null","null","7113","2859","null","null","6536","2215","null","null","2808","1205","null","null","6430","2154","null","null","5406","2069","null","null","1024","531","null","null",
"1600000US3271400","Sunrise Manor CDP, Nevada","48076","6644","null","null","15444","3896","null","null","4194","1390","null","null","1336","958","null","null","1061","1026","null","null","1797","1160","null","null","11250","3685","null","null","7551","3232","null","null","3699","2019","null","null","13728","3881","null","null","5486","2022","null","null","1215","915","null","null","2794","1421","null","null","1477","913","null","null","8242","3099","null","null","4906","2295","null","null","3336","1804","null","null","18904","3562","null","null","12167","2727","null","null","5401","1765","null","null","4158","1369","null","null","2608","1578","null","null","6737","2384","null","null","4603","1630","null","null","2134","1358","null","null",
